Name,Team,Age,Pos,Level,G,AVG,OBP,SLG,AB,H,B2,B3,HR,R,RBI,BB,K,SB,CS,GIDP,PO
"Wellings Jr, Jason",CHES,28,CF,ML,158,0.32700000000000001,0.35499999999999998,0.50800000000000001,535,175,31,3,20,94,69,23,96,21,10,16,0
"Wilbur, Tim",MAIN,26,3B,ML,7,0.3,0.3,0.6,10,3,0,0,1,3,3,0,2,1,0,1,0
"Wilkerson, Paul",SF,28,CF,ML,152,0.35699999999999998,0.39500000000000002,0.49099999999999999,554,198,50,3,6,80,71,34,68,1,0,24,0
"Willey, Jess",LOUI,31,RF,ML,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Williams, Duncan",OKC,26,SS,ML,89,0.24399999999999999,0.29499999999999998,0.34799999999999998,164,40,6,1,3,17,24,12,13,0,0,8,0
"Wilson, Woody",PORT,30,1B,ML,154,0.29599999999999999,0.36699999999999999,0.48799999999999999,594,176,21,0,31,86,120,66,64,0,2,35,2
"Wood, Andre",LOUI,24,C,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Woodall, Fern",WISC,26,LF,ML,154,0.25800000000000001,0.33800000000000002,0.42599999999999999,535,138,15,3,23,84,66,65,93,0,1,18,1
"Woodcock, Don",SUGR,28,RF,ML,159,0.32700000000000001,0.38100000000000001,0.57999999999999996,636,208,59,0,34,123,130,55,122,5,2,20,1
"Worsell, Bill",ELP,30,1B,ML,147,0.318,0.38200000000000001,0.53300000000000003,493,157,28,3,24,81,99,51,45,0,1,12,1
"Yates, Shawn",LAKE,35,SS,ML,157,0.32200000000000001,0.376,0.36199999999999999,608,196,16,1,2,82,56,52,67,20,15,7,1
"Yoes, Fred",SUGR,33,C,ML,150,0.29199999999999998,0.34,0.39900000000000002,579,169,15,1,15,87,82,42,84,1,1,25,0
"Yoon, Paul",TEX,36,1B,ML,153,0.32500000000000001,0.36799999999999999,0.46800000000000003,590,192,40,1,14,81,81,40,64,0,1,12,1
"Zavalza, Cecil",ERIE,28,RF,ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
